id,kShortName,kDemangledName,ground_truth,duration,overlap_ratio,slowdown,ID,Kernel Name,Compute throughput,SM,Memory throughput,DRAM throughput,Achieved occupancy,Maximum occupancy,L1 hit rate,L2 hit rate
402,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",10720,11200,1.0,0.04477611940298507,401,vectorized_elementwise_kernel,7.36,108,36.59,36.59,73.15,100.0,0.0,52.19
403,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",216676,216196,1.0,-0.002215289187542691,402,vectorized_elementwise_kernel,6.48,108,87.33,87.33,92.04,100.0,0.0,49.26
404,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",222980,223908,1.0,0.004161808233922325,403,vectorized_elementwise_kernel,6.46,108,87.22,87.22,92.02,100.0,0.0,48.66
405,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_backward_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",224132,221956,1.0,-0.009708564595863152,404,vectorized_elementwise_kernel,7.84,108,87.14,87.14,92.05,100.0,0.0,48.97
406,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",146147,144931,1.0,-0.008320389744572245,405,vectorized_elementwise_kernel,8.62,108,84.77,84.77,88.57,100.0,0.0,61.47
407,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",147459,147395,1.0,-0.0004340189476396829,406,vectorized_elementwise_kernel,8.6,108,84.66,84.66,88.81,100.0,0.0,61.34
408,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",147330,147650,1.0,0.002171994841512251,407,vectorized_elementwise_kernel,8.49,108,83.88,83.88,88.63,100.0,0.0,61.37
409,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",147523,147906,1.0,0.002596205337472801,408,vectorized_elementwise_kernel,8.63,108,84.74,84.74,89.5,100.0,0.0,61.75
410,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",224772,225316,1.0,0.002420230277792608,409,vectorized_elementwise_kernel,6.49,108,86.79,86.79,92.1,100.0,0.0,48.58
411,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",221476,221220,1.0,-0.001155881449908794,410,vectorized_elementwise_kernel,6.44,108,86.52,86.52,91.89,100.0,27.64,44.37
412,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",147107,145891,1.0,-0.008266092028251544,411,vectorized_elementwise_kernel,8.62,108,84.49,84.49,88.68,100.0,0.0,61.92
413,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",224260,224837,1.0,0.002572906447873005,412,vectorized_elementwise_kernel,6.47,108,86.41,86.41,91.84,100.0,27.49,44.34
414,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,2573679,2513389,1.0,-0.02342560979826933,413,ampere_sgemm_128x32_tn,89.08,108,80.31,2.44,45.63,50.0,0.13,96.62
415,ampere_sgemm_64x32_sliced1x4_nt,ampere_sgemm_64x32_sliced1x4_nt,2468206,2648561,0.2818190708086391,0.2592844098398173,414,ampere_sgemm_64x32_sliced1x4_nt,92.93,108,52.99,6.38,23.88,25.0,0.08,82.77
416,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",86625,85921,1.0,-0.008126984126984127,415,reduce_kernel,11.44,108,59.78,59.78,57.91,62.5,4.9,20.65
417,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2656,2401,1.0,-0.09600903614457831,416,vectorized_elementwise_kernel,0.04,108,0.61,0.22,6.17,100.0,0.0,86.0
418,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",10369,10112,1.0,-0.02478541807310252,417,vectorized_elementwise_kernel,7.2,108,38.5,38.5,74.61,100.0,0.0,51.72
419,layer_norm_grad_input_kernel_vectorized,"void at::native::<unnamed>::layer_norm_grad_input_kernel_vectorized<float, float>(const T1 *, const T1 *, const T2 *, const T2 *, const T1 *, T1 *, int)",58721,58881,1.0,0.002724749237921697,418,layer_norm_grad_input_kernel_vectorized,37.41,108,65.12,65.12,65.19,75.0,44.2,53.63
420,GammaBetaBackwardCUDAKernel_32x32,"void at::native::<unnamed>::GammaBetaBackwardCUDAKernel_32x32<float, float>(long, long, const T1 *, const T1 *, const T2 *, const T2 *, T1 *, T1 *)",72417,71425,1.0,-0.01369844097380449,419,GammaBetaBackwardCUDAKernel_32x32,12.2,108,38.45,38.45,49.91,100.0,0.09,18.45
421,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",43745,43713,1.0,-0.0007315121728197508,420,vectorized_elementwise_kernel,6.73,108,72.45,72.45,88.15,100.0,29.21,40.83
422,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",3040,2816,1.0,-0.07368421052631578,421,vectorized_elementwise_kernel,0.02,108,0.47,0.09,6.17,100.0,0.0,90.77
423,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2560,2432,1.0,-0.05,422,vectorized_elementwise_kernel,0.02,108,0.49,0.09,6.19,100.0,0.0,89.99
424,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::masked_scale_kernel<bool, float, float>(at::Tensor &, const at::Tensor &, const at::Tensor &, T3)::[lambda(float, bool) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",41825,42241,1.0,0.00994620442319187,423,vectorized_elementwise_kernel,15.47,108,68.08,68.08,84.79,100.0,0.0,54.28
425,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,655116,640076,1.0,-0.02295776625818939,424,ampere_sgemm_128x32_tn,87.79,108,80.23,2.43,45.64,50.0,0.53,97.39
426,ampere_sgemm_64x32_sliced1x4_nt,ampere_sgemm_64x32_sliced1x4_nt,715277,697516,1.0,-0.0248309396219926,425,ampere_sgemm_64x32_sliced1x4_nt,82.02,108,46.74,5.94,20.82,25.0,0.09,81.46
427,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",29281,29857,1.0,0.01967145930808374,426,reduce_kernel,9.43,108,31.88,31.88,41.43,62.5,8.3,6.85
428,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2368,2432,1.0,0.02702702702702703,427,vectorized_elementwise_kernel,0.02,108,0.5,0.09,6.21,100.0,0.0,90.12
429,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4864,4896,1.0,0.006578947368421052,428,vectorized_elementwise_kernel,4.09,108,19.13,18.61,43.09,100.0,0.0,54.06
430,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",48321,48065,1.0,-0.005297903602988349,429,vectorized_elementwise_kernel,6.46,108,75.32,75.32,87.92,100.0,0.0,46.13
431,reduce_kernel,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",47041,46817,1.0,-0.004761803533088157,430,reduce_kernel,75.98,108,23.95,23.95,90.19,100.0,10.44,8.8
432,elementwise_kernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",4704,4576,1.0,-0.0272108843537415,431,elementwise_kernel,5.97,108,11.93,3.08,20.42,100.0,0.0,86.82
433,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<unsigned char>, at::detail::Array<char *, (int)1>>(int, T2, T3)",43489,41729,1.0,-0.04047000390903447,432,vectorized_elementwise_kernel,14.49,108,24.14,4.46,9.49,100.0,0.0,101.09
434,fmha_cutlassB_f32_aligned_64x64_k64_dropout_sm80,"fmha_cutlassB_f32_aligned_64x64_k64_dropout_sm80(PyTorchMemEffAttention::AttentionBackwardKernel<cutlass::arch::Sm80, float, (bool)1, (bool)1, (bool)0, (int)64, (int)64, (int)64, (bool)0>::Params)",1256951,1358745,1.0,0.0809848593938825,433,fmha_cutlassB_f32_aligned_64x64_k64_dropout_sm80,37.47,108,30.55,11.41,12.18,12.5,16.93,82.0
435,CatArrayBatchedCopy_aligned16_contig,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)3, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)",111234,113986,1.0,0.02474063685563766,434,CatArrayBatchedCopy_aligned16_contig,58.24,108,75.54,75.54,90.93,100.0,60.0,62.67
436,ampere_sgemm_128x32_tn,ampere_sgemm_128x32_tn,1937060,2086662,0.1777106210780663,0.4345912137050593,435,ampere_sgemm_128x32_tn,88.69,108,80.08,2.24,45.64,50.0,0.18,97.16
437,ampere_sgemm_128x32_sliced1x4_nt,ampere_sgemm_128x32_sliced1x4_nt,1735776,2102598,1.0,0.2113302638128422,436,ampere_sgemm_128x32_sliced1x4_nt,98.05,108,40.38,4.94,12.5,12.5,0.0,84.28
438,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",71362,71905,1.0,0.007609091673439646,437,reduce_kernel,12.13,108,51.29,51.29,55.86,62.5,6.38,19.69
439,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2656,2560,1.0,-0.03614457831325301,438,vectorized_elementwise_kernel,0.04,108,0.51,0.16,6.2,100.0,0.0,85.99
440,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",8704,8416,1.0,-0.03308823529411765,439,vectorized_elementwise_kernel,6.42,108,38.58,32.16,66.76,100.0,0.0,51.93
441,layer_norm_grad_input_kernel_vectorized,"void at::native::<unnamed>::layer_norm_grad_input_kernel_vectorized<float, float>(const T1 *, const T1 *, const T2 *, const T2 *, const T1 *, T1 *, int)",57505,57153,1.0,-0.006121206851578124,440,layer_norm_grad_input_kernel_vectorized,37.37,108,66.25,66.25,65.09,75.0,43.87,53.74
442,GammaBetaBackwardCUDAKernel_32x32,"void at::native::<unnamed>::GammaBetaBackwardCUDAKernel_32x32<float, float>(long, long, const T1 *, const T1 *, const T2 *, const T2 *, T1 *, T1 *)",72609,71329,1.0,-0.01762866862234709,441,GammaBetaBackwardCUDAKernel_32x32,12.11,108,38.0,38.0,49.91,100.0,0.09,18.63
443,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",43745,44000,1.0,0.00582923762715739,442,vectorized_elementwise_kernel,6.52,108,71.05,71.05,87.96,100.0,28.86,40.46
444,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2656,2912,1.0,0.0963855421686747,443,vectorized_elementwise_kernel,0.02,108,0.5,0.09,6.2,100.0,0.0,89.65
445,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2784,2560,1.0,-0.08045977011494253,444,vectorized_elementwise_kernel,0.02,108,0.47,0.09,6.19,100.0,0.0,90.87
446,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::masked_scale_kernel<bool, float, float>(at::Tensor &, const at::Tensor &, const at::Tensor &, T3)::[lambda(float, bool) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",40737,41408,1.0,0.01647151238431892,445,vectorized_elementwise_kernel,15.54,108,68.51,68.51,85.04,100.0,0.0,54.45
447,ampere_sgemm_128x64_tn,ampere_sgemm_128x64_tn,2349420,2462317,1.0,0.04805313651880039,446,ampere_sgemm_128x64_tn,95.87,108,48.16,2.05,23.96,25.0,0.36,98.61
448,ampere_sgemm_128x128_nt,ampere_sgemm_128x128_nt,2291082,2239209,0.003086804313487486,-7.334856704373196,447,ampere_sgemm_128x128_nt,98.5,108,31.89,3.98,23.45,25.0,0.04,77.75
449,reduce_kernel,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",38272,86914,1.0,1.270955267558529,448,reduce_kernel,8.91,108,32.51,32.51,41.26,62.5,8.29,7.22
450,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2496,27841,1.0,10.1542467948718,449,vectorized_elementwise_kernel,0.02,108,0.47,0.09,6.08,100.0,0.0,90.78
451,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",11328,25248,1.0,1.228813559322034,450,vectorized_elementwise_kernel,7.34,108,44.89,37.7,73.35,100.0,0.0,51.89
452,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",216740,223012,1.0,0.02893789794223494,451,vectorized_elementwise_kernel,6.5,108,87.31,87.31,92.03,100.0,0.0,49.21
453,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",223716,226820,0.0317432325191782,0.4370926631185173,452,vectorized_elementwise_kernel,6.49,108,87.38,87.38,92.2,100.0,0.0,48.78
454,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_backward_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",222853,279525,1.0,0.2543021633094462,453,vectorized_elementwise_kernel,7.87,108,86.83,86.83,92.09,100.0,0.0,48.71
455,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",145635,146531,1.0,0.006152367219418409,454,vectorized_elementwise_kernel,8.64,108,84.12,84.12,88.68,100.0,0.0,61.68
456,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",148354,147139,1.0,-0.008189870175391294,455,vectorized_elementwise_kernel,8.58,108,84.03,84.03,88.98,100.0,0.0,61.44
457,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",147811,148738,1.0,0.006271522417140808,456,vectorized_elementwise_kernel,8.47,108,83.49,83.49,88.48,100.0,0.0,61.37
458,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",148771,147906,1.0,-0.005814305207332074,457,vectorized_elementwise_kernel,8.58,108,83.49,83.49,88.67,100.0,0.0,61.82
